,price_reduced_amount,Year Built,Sold Price,Lot SqFt,Baths,Beds,Garage,Type,Tags Count,list_season,sold_season,Region
3949,0.0,1972.0,68.0,5960.0,0.0,3.2282120395327945,1.95156591405681,single_family,0,Summer,Summer,Midwest
3951,0.0,1972.0,207.0,11436.0,0.0,3.2282120395327945,1.95156591405681,single_family,0,Summer,Summer,Midwest
3952,0.0,1972.0,346.001,10466.0,0.0,3.2282120395327945,1.95156591405681,single_family,0,Summer,Summer,Midwest
3955,0.0,1972.0,141.0,7784.0,0.0,3.0,1.95156591405681,single_family,0,Summer,Summer,Midwest
3956,0.0,1972.0,10.0,5759.0,0.0,3.2282120395327945,1.95156591405681,single_family,0,Summer,Summer,Midwest
3957,0.0,1972.0,10.0,5759.0,0.0,3.2282120395327945,1.95156591405681,single_family,0,Summer,Summer,Midwest
3958,0.0,1972.0,230.0,6534.0,0.0,3.2282120395327945,1.95156591405681,single_family,0,Summer,Summer,Midwest
3959,0.0,1972.0,475.0,15000.0,0.0,3.2282120395327945,1.95156591405681,single_family,0,Summer,Summer,Midwest
3960,0.0,1973.0,370.0,6534.0,2.0,3.0,1.0,single_family,7,Fall,Winter,Northeast
3961,0.0,1925.0,475.0,4356.0,3.0,6.0,4.0,multi_family,8,Fall,Winter,Northeast
3963,0.0,1975.0,475.0,4356.0,4.0,4.0,2.567741935483871,multi_family,7,Fall,Winter,Northeast
3964,0.0,1920.0,570.0,3920.0,3.0,6.0,2.567741935483871,multi_family,3,Fall,Winter,Northeast
3965,15000.0,1984.0,325.0,6348.275229357798,2.0,2.0,1.0,condos,12,Fall,Winter,Northeast
3966,0.0,1927.0,541.0,11500.0,3.0,5.0,2.0,single_family,6,Fall,Winter,Northeast
3967,0.0,1930.0,315.0,1743.0,1.0,3.0,1.95156591405681,single_family,4,Winter,Winter,Northeast
3968,0.0,1960.0,395.0,6482.0,2.0,3.0,2.0,single_family,6,Winter,Winter,Northeast
3969,0.0,2001.0,324.0,3825.0,2.0,3.0,1.95156591405681,single_family,6,Fall,Winter,Northeast
3970,0.0,1920.0,550.0,3920.0,3.0,7.0,2.567741935483871,multi_family,4,Fall,Winter,Northeast
3973,15000.0,1920.0,534.0,3328.0,3.0,7.0,2.567741935483871,multi_family,5,Fall,Winter,Northeast
3975,0.0,1940.0,440.0,12632.0,2.0,6.0,2.567741935483871,multi_family,8,Fall,Winter,Northeast
3976,0.0,1854.0,330.0,3400.0,2.0,3.0,2.0,single_family,14,Fall,Winter,Northeast
3979,0.0,1856.0,240.0,6348.275229357798,2.0,1.0,1.5060240963855422,condos,4,Winter,Winter,Northeast
3980,0.0,1947.0,412.0,11326.0,2.0,3.0,2.0,single_family,10,Fall,Winter,Northeast
3982,0.0,1920.0,410.0,3942.0,3.0,5.0,2.567741935483871,multi_family,2,Fall,Winter,Northeast
3983,10000.0,1880.0,485.0,3920.0,2.0,4.0,2.0,multi_family,6,Summer,Winter,Northeast
3984,0.0,1923.0,235.001,3598.0,2.0,3.0,1.0,single_family,9,Spring,Winter,Northeast
3985,50000.0,1880.0,475.0,3049.0,3.0,5.0,2.0,multi_family,4,Fall,Winter,Northeast
3986,0.0,2007.0,580.0,7118.0,3.0,6.0,2.567741935483871,multi_family,8,Winter,Winter,Northeast
3987,0.0,1953.0,265.0,4051.0,2.0,3.0,1.95156591405681,single_family,5,Fall,Winter,Northeast
3988,0.0,1930.0,430.0,3999.0,2.0,4.0,2.567741935483871,multi_family,7,Fall,Winter,Northeast
3989,0.0,1828.0,260.0,6348.275229357798,1.0,1.0,1.5060240963855422,condos,4,Fall,Winter,Northeast
3990,0.0,1905.0,739.9,5227.0,3.0,8.0,2.567741935483871,multi_family,5,Spring,Winter,Northeast
3991,0.0,1839.0,305.0,4639.0,1.0,4.0,1.95156591405681,single_family,2,Fall,Winter,Northeast
3992,0.0,1930.0,315.0,3049.0,1.0,3.0,1.95156591405681,single_family,4,Fall,Winter,Northeast
3993,0.0,1920.0,320.0,4857.0,2.0,6.0,2.0,single_family,6,Fall,Winter,Northeast
3994,0.0,1950.0,599.0,10001.0,2.0,4.0,2.0,single_family,12,Fall,Winter,Northeast
3995,0.0,1930.0,340.0,3049.0,2.0,3.0,1.95156591405681,single_family,7,Fall,Winter,Northeast
3996,0.0,1988.0,450.0,3485.0,4.0,4.0,2.567741935483871,multi_family,7,Fall,Winter,Northeast
3997,0.0,1920.0,431.0,5000.0,2.0,3.0,1.0,single_family,4,Fall,Winter,Northeast
3998,0.0,1930.0,280.0,3202.0,2.0,3.0,5.0,single_family,5,Winter,Winter,Northeast
3999,0.0,1930.0,300.0,2853.0,1.0,3.0,1.0,single_family,4,Winter,Winter,Northeast
4000,5100.0,1920.0,590.0,3202.0,3.0,6.0,2.0,multi_family,5,Fall,Winter,Northeast
4001,0.0,1930.0,345.0,3202.0,2.0,4.0,1.0,single_family,7,Fall,Winter,Northeast
4002,6900.0,1960.0,371.0,7841.0,2.0,3.0,2.0,single_family,10,Fall,Winter,West
4004,0.0,1976.0,760.0,13939.0,4.0,8.0,11.0,multi_family,9,Winter,Winter,West
4005,19100.0,1940.0,359.9,4791.0,1.0,3.0,1.0,single_family,13,Summer,Winter,West
4006,0.0,1910.0,494.0,19602.0,3.0,4.0,1.0,single_family,16,Winter,Winter,West
4007,25001.0,2019.0,645.0,6970.0,3.0,4.0,3.0,single_family,9,Fall,Winter,West
4008,37100.0,1979.0,422.5,7841.0,4.0,4.0,11.0,multi_family,6,Fall,Winter,West
4009,0.0,1979.0,420.0,8712.0,2.0,3.0,2.0,single_family,11,Fall,Winter,West
4010,15000.0,2016.0,495.0,6098.0,2.0,4.0,2.0,single_family,12,Summer,Winter,West
4011,0.0,1977.0,370.0,6534.0,1.0,3.0,2.0,single_family,11,Fall,Winter,West
4012,0.0,1980.0,333.9,6534.0,2.0,3.0,1.0,single_family,7,Winter,Winter,West
4014,0.0,1997.0,515.0,10019.0,3.0,4.0,2.0,single_family,13,Fall,Winter,West
4015,1000.0,2004.0,347.0,4791.0,2.0,3.0,2.0,single_family,10,Fall,Winter,West
4016,10100.0,2002.0,449.0,5227.0,3.0,4.0,2.0,single_family,13,Fall,Winter,West
4017,34000.0,1925.0,335.0,3049.0,2.0,3.0,1.95156591405681,single_family,6,Fall,Winter,West
4018,100000.0,1952.0,429.0,14375.0,2.0,4.0,2.0,single_family,5,Fall,Winter,West
4019,0.0,2001.0,366.0,4792.0,2.0,3.0,2.0,single_family,8,Fall,Winter,West
4020,21000.0,1948.0,330.0,2614.0,1.0,2.0,1.0,single_family,6,Fall,Winter,West
4021,0.0,1951.0,312.0,3920.0,1.0,2.0,1.0,single_family,4,Fall,Winter,West
4022,0.0,1979.0,430.0,6098.0,3.0,3.0,3.0,single_family,16,Fall,Winter,West
4024,0.0,1969.0,575.0,8276.0,3.0,7.0,1.95156591405681,single_family,7,Fall,Winter,West
4025,10000.0,1981.0,498.5,17424.0,2.0,3.0,2.0,single_family,16,Summer,Winter,West
4028,10000.0,1923.0,350.5,4791.0,1.0,2.0,1.0,single_family,12,Fall,Winter,West
4030,0.0,1958.0,375.0,9148.0,2.0,3.0,2.0,single_family,9,Winter,Winter,West
4031,0.0,1991.0,410.5,10019.0,2.0,3.0,2.0,single_family,13,Fall,Winter,West
4033,15000.0,1980.0,490.0,13068.0,2.0,3.0,2.0,single_family,14,Fall,Winter,West
4034,15005.0,2007.0,487.0,5227.0,3.0,3.0,2.0,single_family,10,Summer,Winter,West
4035,0.0,1956.0,395.0,6970.0,2.0,3.0,2.0,single_family,10,Fall,Winter,West
4036,0.0,1930.0,374.0,6098.0,2.0,3.0,1.0,single_family,13,Fall,Winter,West
4037,25000.0,2001.0,750.0,7840.0,3.0,4.0,3.0,single_family,7,Fall,Winter,West
4038,0.0,1941.0,529.9,13068.0,3.0,3.0,2.0,single_family,7,Fall,Winter,West
4039,0.0,1961.0,425.0,11761.0,2.0,4.0,2.0,single_family,11,Fall,Winter,West
4040,30000.0,1977.0,369.9,7405.0,2.0,3.0,2.0,single_family,11,Fall,Winter,West
4041,0.0,1948.0,214.4,9148.0,1.0,3.0,1.0,single_family,5,Fall,Winter,West
4042,0.0,2014.0,400.0,4791.0,2.0,3.0,2.0,single_family,12,Fall,Winter,West
4043,15000.0,1946.0,380.0,15682.0,1.0,2.0,2.0,single_family,8,Fall,Winter,West
4044,5000.0,1982.0,235.0,8276.0,2.0,4.0,1.95156591405681,single_family,8,Summer,Winter,Northeast
4045,400.0,1875.0,202.0,2502.1740088105726,2.0,2.0,1.0,townhomes,19,Fall,Winter,Northeast
4046,4900.0,1917.0,225.0,5663.0,2.0,3.0,1.0,single_family,9,Fall,Winter,Northeast
4047,9000.0,1900.0,345.0,6098.0,3.0,6.0,2.567741935483871,multi_family,5,Fall,Winter,Northeast
4048,5000.0,1923.0,259.9,9583.0,3.0,4.0,1.95156591405681,single_family,9,Spring,Winter,Northeast
4049,10000.0,1880.0,230.0,6348.275229357798,1.0,2.0,2.0,condos,17,Fall,Winter,Northeast
4050,0.0,1957.0,350.0,7405.0,2.0,6.0,2.567741935483871,multi_family,6,Fall,Winter,Northeast
4051,0.0,1927.0,282.0,6098.0,2.0,4.0,2.0,multi_family,6,Winter,Winter,Northeast
4052,24000.0,1900.0,542.5,8712.0,6.0,12.0,2.567741935483871,multi_family,7,Summer,Winter,Northeast
4053,0.0,1929.0,450.0,7405.0,3.0,7.0,3.0,multi_family,15,Summer,Winter,Northeast
4054,0.0,1950.0,215.0,8712.0,1.0,4.0,1.0,single_family,5,Summer,Winter,Northeast
4055,0.0,1910.0,362.5,7405.0,2.0,8.0,2.567741935483871,multi_family,8,Fall,Winter,Northeast
4056,20000.0,1880.0,227.0,7405.0,2.960835509138381,5.568232662192393,2.567741935483871,multi_family,4,Summer,Winter,Northeast
4057,0.0,1925.0,425.0,8276.0,3.0,5.0,1.95156591405681,single_family,13,Fall,Winter,Northeast
4058,0.0,1951.0,265.0,8712.0,2.0,3.0,1.95156591405681,single_family,9,Fall,Winter,Northeast
4059,0.0,1950.0,305.0,12197.0,2.0,4.0,1.95156591405681,single_family,9,Fall,Winter,Northeast
4060,3000.0,1965.0,60.0,6348.275229357798,1.0,1.0,1.5060240963855422,condos,4,Fall,Winter,Northeast
4061,15000.0,1920.0,137.0,2502.1740088105726,3.0,3.0,1.4848484848484849,townhomes,5,Summer,Winter,Northeast
4062,0.0,1958.0,65.0,6348.275229357798,1.0,2.0,1.0,condos,2,Fall,Winter,Northeast
4063,0.0,1969.0,350.0,7841.0,2.0,5.0,2.0,multi_family,6,Fall,Winter,Northeast
4064,0.0,1915.0,440.0,6534.0,3.0,9.0,3.0,multi_family,11,Spring,Winter,Northeast
4065,0.0,1965.0,57.0,6348.275229357798,1.0,1.0,1.5060240963855422,condos,5,Fall,Winter,Northeast
4066,0.0,1922.0,230.0,7841.0,2.0,5.0,2.0,multi_family,7,Spring,Winter,Northeast
4067,19901.0,1921.0,350.0,6098.0,3.0,9.0,2.567741935483871,multi_family,4,Summer,Winter,Northeast
4068,0.0,1930.0,280.0,5663.0,2.0,4.0,1.0,multi_family,12,Fall,Winter,Northeast
4069,0.0,1922.0,370.0,6970.0,3.0,6.0,3.0,multi_family,10,Fall,Winter,Northeast
4071,0.0,1895.0,300.0,2178.0,3.0,6.0,2.567741935483871,multi_family,4,Summer,Winter,Northeast
4072,0.0,1900.0,360.0,10019.0,3.0,6.0,2.567741935483871,multi_family,4,Summer,Winter,Northeast
4073,0.0,1910.0,610.0,6534.0,6.0,12.0,2.567741935483871,multi_family,3,Summer,Winter,Northeast
4074,0.0,1988.0,123.0,6348.275229357798,2.0,2.0,1.0,condos,16,Summer,Winter,Northeast
4075,0.0,1920.0,325.0,4356.0,4.0,9.0,2.567741935483871,multi_family,8,Summer,Winter,Northeast
4076,0.0,1923.0,300.0,10890.0,2.0,3.0,1.0,single_family,13,Fall,Winter,Northeast
4077,4999.0,1965.0,65.0,6348.275229357798,1.0,1.0,1.0,condos,11,Summer,Winter,Northeast
4078,0.0,1913.0,380.0,8712.0,3.0,7.0,2.567741935483871,multi_family,4,Fall,Winter,Northeast
4079,11325.0,1943.0,261.25,4792.0,1.0,4.0,1.95156591405681,single_family,7,Fall,Winter,Northeast
4080,0.0,1919.0,635.0,7405.0,7.0,10.0,3.0,multi_family,14,Summer,Winter,Northeast
4082,30000.0,1895.0,303.0,6098.0,3.0,6.0,2.567741935483871,multi_family,7,Fall,Winter,Northeast
4083,0.0,1923.0,307.0,5227.0,1.0,2.0,2.567741935483871,multi_family,8,Fall,Winter,Northeast
4084,0.0,1926.0,285.0,6098.0,2.0,4.0,2.0,multi_family,12,Fall,Winter,Northeast
4085,100.0,1900.0,700.0,9148.0,4.0,5.0,1.95156591405681,single_family,13,Fall,Winter,Northeast
4090,0.0,1958.0,115.0,5998.0,1.0,3.0,2.0,single_family,12,Fall,Winter,Midwest
4092,0.0,1920.0,107.0,5240.0,2.0,4.0,1.95156591405681,single_family,3,Fall,Fall,Midwest
4094,0.0,1992.0,255.0,4792.0,2.0,3.0,2.0,single_family,8,Fall,Fall,Midwest
4095,10000.0,2004.0,200.0,6098.0,2.0,3.0,2.0,single_family,13,Fall,Fall,Midwest
4096,0.0,2007.0,289.0,6348.275229357798,3.0,2.0,2.0,condos,3,Fall,Fall,Midwest
4097,10000.0,1985.0,380.0,9089.0,3.0,4.0,2.0,single_family,15,Summer,Fall,Midwest
4099,0.0,1960.0,207.0,7200.0,2.0,3.0,1.0,single_family,13,Fall,Fall,Midwest
4101,0.0,1972.0,292.0,7865.0,3.0,4.0,2.0,single_family,10,Summer,Fall,Midwest
4102,1000.0,1920.0,145.0,6098.0,1.0,2.0,1.95156591405681,single_family,9,Summer,Fall,Midwest
4105,0.0,1974.0,190.0,14700.0,1.0,3.0,1.0,single_family,9,Summer,Fall,Midwest
4107,7900.0,1972.0,190.0,871.0,3.0,3.0,2.0,condos,12,Summer,Fall,Midwest
4108,0.0,2000.0,280.0,5663.0,3.0,3.0,2.0,single_family,14,Summer,Fall,Midwest
4109,0.0,1972.0,656.7,1517.5,0.0,2.0,0.0,condos,0,Fall,Fall,Midwest
4110,0.0,1972.0,499.3,21847.145165012695,0.0,3.2282120395327945,1.95156591405681,single_family,0,Fall,Fall,Midwest
4111,0.0,1972.0,718.8,1517.5,0.0,2.0,0.0,condos,0,Fall,Fall,Midwest
4113,0.0,1985.0,550.0,11047.0,3.0,4.0,2.0,single_family,15,Summer,Fall,Midwest
4114,0.0,1948.0,266.0,3280.0,2.0,3.0,1.0,single_family,9,Summer,Fall,Midwest
4115,0.0,1984.0,264.9,871.0,4.0,2.0,1.0,condos,11,Summer,Fall,Midwest
4116,0.0,1972.0,550.0,1517.5,0.0,2.0,0.0,condos,0,Fall,Fall,Midwest
4119,0.0,1972.0,824.8,1517.5,0.0,2.0,0.0,condos,0,Fall,Fall,Midwest
4121,0.0,1998.0,212.5,21847.145165012695,3.0,3.0,2.0,single_family,0,Fall,Fall,Midwest
4123,0.0,1972.0,748.9,1517.5,0.0,2.0,0.0,condos,0,Fall,Fall,Midwest
4126,0.0,1993.0,310.0,21847.145165012695,2.0,3.0,1.95156591405681,single_family,0,Fall,Fall,Midwest
4132,21000.0,2004.0,315.0,3920.0,3.0,3.0,2.0,single_family,21,Fall,Winter,South
4133,35000.0,1979.0,205.0,21344.0,2.0,3.0,1.95156591405681,single_family,6,Fall,Winter,South
4134,0.0,2005.0,707.5,6534.0,3.0,4.0,2.0,single_family,27,Fall,Winter,South
4137,2000.0,2007.0,280.0,1742.0,3.0,3.0,1.0,townhomes,14,Fall,Winter,South
4138,5000.0,1995.0,246.5,4356.0,3.0,2.0,1.4848484848484849,townhomes,22,Fall,Winter,South
4140,32000.0,1996.0,415.0,14375.0,3.0,4.0,2.0,single_family,17,Fall,Winter,South
4141,3000.0,2005.0,270.0,6348.275229357798,3.0,3.0,1.5060240963855422,condos,16,Summer,Winter,South
4142,14000.0,2000.0,383.0,5227.0,3.0,3.0,1.95156591405681,single_family,28,Fall,Winter,South
4144,500.0,2005.0,525.0,6348.275229357798,2.0,2.0,1.0,condos,15,Summer,Winter,South
4145,30000.0,2014.0,641.45,6970.0,3.0,5.0,2.0,single_family,22,Fall,Winter,South
4149,10000.0,2019.0,290.0,5227.0,2.0,3.0,1.95156591405681,single_family,5,Fall,Winter,South
4150,0.0,1984.0,238.0,3920.0,2.0,2.0,1.4848484848484849,townhomes,9,Fall,Winter,South
4151,7000.0,2008.0,390.0,1307.0,3.0,3.0,1.0,townhomes,25,Fall,Winter,South
4152,0.0,1947.0,487.0,6970.0,1.0,2.0,1.95156591405681,single_family,6,Spring,Winter,South
4154,100000.0,1961.0,690.0,21847.145165012695,2.233348134991119,3.2282120395327945,1.95156591405681,single_family,6,Fall,Winter,South
4155,15000.0,2008.0,725.0,2614.0,4.0,3.0,1.0,townhomes,18,Fall,Winter,South
4156,5000.0,1982.0,375.0,10890.0,3.0,3.0,1.95156591405681,single_family,12,Fall,Winter,South
4157,0.0,1980.0,310.0,7841.0,1.0,1.0,1.95156591405681,single_family,8,Fall,Winter,South
4158,11000.0,1967.0,399.0,11761.0,3.0,4.0,1.0,single_family,21,Fall,Winter,South
4159,0.0,1997.0,437.0,8712.0,3.0,3.0,2.0,single_family,19,Winter,Winter,South
4161,0.0,2006.0,356.0,8276.0,3.0,3.0,1.0,single_family,8,Fall,Winter,South
4162,10000.0,2005.0,410.0,3485.0,3.0,3.0,2.0,townhomes,24,Fall,Winter,South
4164,0.0,2005.0,350.0,21847.145165012695,3.0,3.0,1.95156591405681,single_family,14,Winter,Winter,South
4165,0.0,2002.0,650.0,6348.275229357798,3.0,3.0,2.0,condos,25,Winter,Winter,South
4166,0.0,2006.0,440.0,2614.0,3.0,3.0,2.0,townhomes,30,Fall,Winter,South
4168,10000.0,2006.0,280.0,6348.275229357798,2.0,2.0,1.0,condos,11,Summer,Winter,South
4169,0.0,1978.0,421.48,4356.0,3.0,3.0,2.0,townhomes,9,Fall,Winter,South
4212,14000.0,1963.0,309.9,9840.0,3.0,4.0,2.0,single_family,8,Fall,Winter,South
4213,30000.0,1993.0,340.0,10951.0,3.0,3.0,3.0,single_family,16,Fall,Winter,South
4215,5100.0,1981.0,162.5,6348.275229357798,3.0,2.0,2.0,condos,15,Fall,Winter,South
4217,0.0,1995.0,362.0,10799.0,3.0,4.0,3.0,single_family,18,Fall,Winter,South
4218,5000.0,1965.0,210.0,7200.0,2.0,4.0,2.0,single_family,13,Fall,Winter,South
4219,0.0,1979.0,230.0,8377.0,2.0,3.0,2.0,single_family,12,Fall,Winter,South
4220,0.0,2023.0,442.015,21850.0,4.0,4.0,3.0,single_family,12,Fall,Winter,South
4221,2500.0,1962.0,153.0,10285.0,2.0,3.0,2.0,single_family,9,Fall,Winter,South
4222,0.0,2008.0,185.0,6970.0,2.0,3.0,2.0,single_family,11,Winter,Winter,South
4223,3000.0,1968.0,188.0,6970.0,2.0,3.0,2.0,single_family,9,Fall,Winter,South
4224,18000.0,2014.0,632.5,14375.0,4.0,4.0,3.0,single_family,22,Fall,Winter,South
4225,6000.0,2005.0,165.0,5001.0,2.0,2.0,1.0,single_family,7,Fall,Winter,South
4226,0.0,2017.0,320.0,8398.0,2.0,3.0,3.0,single_family,13,Winter,Winter,South
4228,5000.0,1984.0,220.0,6970.0,2.0,3.0,2.0,single_family,9,Fall,Winter,South
4230,0.0,1928.0,327.5,8159.0,2.0,4.0,2.0,single_family,14,Winter,Winter,South
4231,1900.0,1976.0,238.0,9727.0,3.0,3.0,2.0,single_family,11,Summer,Winter,South
4232,0.0,1956.0,106.0,7841.0,1.0,3.0,1.0,single_family,6,Fall,Winter,South
4233,0.0,2023.0,434.5,10019.0,3.0,3.0,3.0,single_family,11,Summer,Winter,South
4234,0.0,2001.0,209.0,3598.0,2.0,3.0,2.0,single_family,14,Fall,Winter,South
4235,0.0,1950.0,177.5,6203.0,1.0,2.0,1.0,single_family,7,Winter,Winter,South
4237,0.0,2011.0,298.8,7841.0,2.0,3.0,3.0,single_family,19,Winter,Winter,South
4238,0.0,2003.0,272.5,10890.0,2.0,3.0,3.0,single_family,14,Fall,Winter,South
4239,0.0,2016.0,410.0,8202.0,2.0,4.0,2.0,single_family,14,Winter,Winter,South
4240,5000.0,1968.0,200.0,8185.0,3.0,3.0,2.0,single_family,8,Winter,Winter,South
4242,16000.0,2016.0,267.5,6094.0,2.0,3.0,2.0,single_family,13,Fall,Winter,South
4243,0.0,1952.0,163.0,7614.0,1.0,2.0,1.0,single_family,7,Fall,Winter,South
4244,0.0,1948.0,172.5,8350.0,1.0,2.0,1.0,single_family,11,Fall,Winter,South
4245,0.0,2023.0,380.0,9239.0,3.0,4.0,3.0,single_family,13,Fall,Winter,South
4246,0.0,2002.0,339.0,10350.0,2.0,3.0,3.0,single_family,17,Fall,Winter,South
4247,0.0,1961.0,147.0,8777.0,1.0,3.0,2.0,single_family,12,Winter,Winter,South
4248,0.0,1977.0,360.0,6050.0,4.0,3.0,2.0,single_family,17,Winter,Winter,South
4250,2000.0,1968.0,130.0,6490.0,1.0,3.0,1.0,single_family,7,Fall,Winter,South
4251,0.0,2023.0,280.0,21847.145165012695,2.0,3.0,2.0,single_family,14,Fall,Winter,South
4253,0.0,1960.0,95.0,6970.0,1.0,3.0,1.95156591405681,single_family,4,Winter,Winter,South
4258,0.0,1966.0,61.05,10890.0,1.0,3.0,1.95156591405681,single_family,3,Fall,Winter,South
4259,0.0,1972.0,68.75,7405.0,2.0,3.0,1.0,single_family,4,Fall,Winter,South
4260,0.0,1972.0,7.59,3049.0,2.0,4.0,1.95156591405681,single_family,1,Fall,Winter,South
4262,40000.0,1972.0,128.7,11326.0,2.0,3.0,2.0,single_family,3,Fall,Winter,South
4263,0.0,1972.0,14.3,6098.0,1.0,3.0,1.95156591405681,single_family,3,Fall,Winter,South
4264,0.0,1955.0,62.0,19166.0,2.0,2.0,3.0,single_family,7,Spring,Winter,South
4265,0.0,1947.0,16.5,10890.0,1.0,2.0,1.95156591405681,single_family,2,Fall,Winter,South
4266,0.0,1972.0,91.0,4792.0,0.0,0.0,1.95156591405681,single_family,2,Fall,Winter,South
4267,0.0,1930.0,22.0,10019.0,1.0,3.0,1.95156591405681,single_family,4,Summer,Winter,South
4268,0.0,1950.0,27.5,5663.0,1.0,2.0,1.95156591405681,single_family,3,Summer,Fall,South
4269,0.0,1930.0,28.6,21847.145165012695,2.0,2.0,1.95156591405681,single_family,1,Fall,Fall,South
4272,0.0,1972.0,41.8,21780.0,2.0,3.0,1.95156591405681,single_family,7,Summer,Fall,South
4274,0.0,1972.0,27.225,21847.145165012695,2.0,2.0,1.95156591405681,single_family,1,Summer,Fall,South
4275,0.0,1972.0,15.4,21847.145165012695,1.0,3.0,1.95156591405681,single_family,2,Summer,Fall,South
4277,0.0,1964.0,115.5,12632.0,2.0,3.0,1.95156591405681,single_family,9,Summer,Fall,South
4278,0.0,1952.0,2.5,21847.145165012695,1.0,3.0,1.95156591405681,single_family,0,Summer,Summer,South
4279,0.0,1972.0,59.4,3485.0,2.0,3.0,1.95156591405681,single_family,4,Summer,Summer,South
4281,0.0,1972.0,29.7,4792.0,2.0,2.0,1.95156591405681,single_family,2,Summer,Summer,South
4287,0.0,1972.0,6.38,3049.0,1.0,2.0,1.95156591405681,single_family,2,Spring,Summer,South
4290,0.0,1972.0,3.575,21847.145165012695,1.0,1.0,1.95156591405681,single_family,0,Spring,Summer,South
4291,0.0,1925.0,42.9,21847.145165012695,2.0,4.0,1.95156591405681,single_family,5,Spring,Summer,South
4292,0.0,1972.0,74.25,11326.0,2.0,5.0,2.0,single_family,9,Spring,Summer,South
4293,0.0,1910.0,99.0,4792.0,1.0,3.0,1.0,single_family,8,Spring,Summer,South
4294,0.0,1972.0,29.7,7841.0,1.0,3.0,1.95156591405681,single_family,2,Spring,Summer,South
4296,0.0,1972.0,63.8,21847.145165012695,0.0,0.0,1.95156591405681,single_family,1,Spring,Summer,South
4298,7000.0,1962.0,275.0,22651.0,1.0,3.0,1.95156591405681,single_family,11,Fall,Winter,Northeast
4299,15000.0,1973.0,220.0,6098.0,2.0,3.0,1.0,single_family,8,Fall,Winter,Northeast
4300,20000.0,1950.0,320.0,5227.0,3.0,5.0,1.0,multi_family,10,Fall,Winter,Northeast
4301,0.0,1989.0,178.0,436.0,1.0,2.0,1.5060240963855422,condos,10,Fall,Winter,Northeast
4302,0.0,1977.0,245.0,6098.0,1.0,3.0,1.95156591405681,single_family,8,Fall,Winter,Northeast
4303,0.0,1984.0,185.0,436.0,3.0,2.0,1.5060240963855422,condos,13,Fall,Winter,Northeast
4304,12700.0,1972.0,191.5,3049.0,2.0,3.0,1.0,single_family,5,Fall,Winter,Northeast
4305,0.0,1930.0,365.0,3920.0,3.0,5.0,2.0,single_family,11,Fall,Winter,Northeast
4306,0.0,1988.0,205.0,6348.275229357798,3.0,2.0,1.5060240963855422,condos,11,Summer,Winter,Northeast
4307,0.0,1955.0,326.0,14375.0,3.0,4.0,2.0,single_family,13,Fall,Winter,Northeast
4308,0.0,1930.0,277.875,6534.0,2.0,4.0,1.95156591405681,single_family,10,Fall,Winter,Northeast
4310,10100.0,1952.0,270.0,13504.0,1.0,4.0,2.0,single_family,9,Fall,Winter,Northeast
4311,0.0,1956.0,295.0,14810.0,1.0,3.0,1.0,single_family,12,Fall,Winter,Northeast
4312,0.0,1900.0,350.0,2178.0,3.0,3.0,2.567741935483871,multi_family,2,Fall,Winter,Northeast
4313,10000.0,1920.0,247.0,3920.0,2.0,3.0,1.95156591405681,single_family,12,Fall,Winter,Northeast
4314,0.0,1870.0,235.0,1307.0,3.0,4.0,1.4848484848484849,townhomes,7,Fall,Winter,Northeast
4316,0.0,1939.0,255.0,5227.0,2.0,3.0,1.0,single_family,12,Fall,Winter,Northeast
4317,19000.0,1953.0,283.5,6098.0,1.0,3.0,1.95156591405681,single_family,11,Fall,Winter,Northeast
4318,0.0,1875.0,158.0,2178.0,2.0,4.0,1.0,multi_family,11,Fall,Winter,Northeast
4319,15000.0,1905.0,205.0,3485.0,3.0,5.0,2.567741935483871,multi_family,1,Fall,Winter,Northeast
4320,0.0,1972.0,293.5,8712.0,1.0,3.0,1.0,single_family,12,Fall,Winter,Northeast
4321,0.0,1855.0,330.0,1307.0,2.0,3.0,2.567741935483871,multi_family,6,Fall,Winter,Northeast
4322,0.0,1950.0,259.0,11761.0,2.0,2.0,2.0,single_family,13,Fall,Winter,Northeast
4323,15000.0,1950.0,240.3,5227.0,1.0,2.0,1.0,single_family,12,Fall,Winter,Northeast
4325,0.0,1965.0,271.0,7405.0,2.0,3.0,1.0,single_family,13,Fall,Winter,Northeast
4326,0.0,1950.0,168.0,3485.0,2.0,4.0,2.567741935483871,multi_family,3,Fall,Winter,Northeast
4327,14900.0,1930.0,220.0,4356.0,2.0,4.0,1.0,single_family,14,Fall,Winter,Northeast
4329,0.0,1905.0,347.0,4792.0,2.0,5.0,2.0,multi_family,9,Fall,Winter,Northeast
4330,0.0,2000.0,519.0,9148.0,2.0,2.0,2.0,single_family,19,Fall,Winter,Northeast
4331,0.0,1920.0,221.0,3049.0,2.0,6.0,2.567741935483871,multi_family,4,Fall,Winter,Northeast
4332,0.0,2002.0,200.0,7405.0,1.0,2.0,1.0,single_family,14,Fall,Winter,Northeast
4333,0.0,1925.0,152.5,2614.0,1.0,2.0,1.95156591405681,single_family,8,Fall,Winter,Northeast
4334,0.0,1972.0,114.58,3485.0,2.0,3.0,1.95156591405681,single_family,4,Summer,Winter,Northeast
4335,11000.0,1890.0,185.0,1742.0,2.0,6.0,2.567741935483871,multi_family,2,Fall,Winter,Northeast
